method,dataset,mask,budget,impresions,click,win_rate,ecpc,cer,wrc,cost_time
IIBidder,ipinyou,0.0,0.125,69484.0,151.0,0.4452304518047198,5932.377483443709,0.025453538723962898,4.970260315819013e-07,0.12229586839675903
AC_GAIL,ipinyou,0.0,0.125,14023.0,29.0,0.08985473815061869,4327.724137931034,0.006700981642019378,7.159511900068419e-07,0.08785189787546793
PPO_GAIL,ipinyou,0.0,0.125,45570.0,138.0,0.291997462563196,8796.41304347826,0.015688212833788476,2.405439161739971e-07,0.10635351339975993
PPO,ipinyou,0.0,0.125,52658.0,105.0,0.33741501829389464,4834.447619047619,0.021719130761972117,6.647039368143593e-07,0.3285692056020101
DRLB,ipinyou,0.0,0.125,142581.0,463.0,0.9136118106149408,15467.557235421167,0.029933621253375176,1.2757306285684015e-07,0.06697237094243368
Lin,ipinyou,0.0,0.125,57778.0,130.0,0.3702222820273482,9456.384615384615,0.013747325779082916,3.011577705151165e-07,0.0025372028350830076
Gamma,ipinyou,0.0,0.125,19698.0,47.0,0.12621825801122694,26110.510638297874,0.001800041395248021,1.028511042355381e-07,0.005707244078318278
Uniform,ipinyou,0.0,0.125,27142.0,61.0,0.1739169437983102,20153.081967213115,0.003026832327643008,1.414720311243207e-07,0.01234362522761027
Normal,ipinyou,0.0,0.125,19800.0,62.0,0.12687184021841158,19828.08064516129,0.0031268785471240284,1.0320313096074366e-07,0.007575186093648275
IIBidder,ipinyou,0.0,0.25,69484.0,151.0,0.4452304518047198,5932.377483443709,0.025453538723962898,4.970260315819013e-07,0.1500968853632609
AC_GAIL,ipinyou,0.0,0.25,14023.0,29.0,0.08985473815061869,4327.724137931034,0.006700981642019378,7.159511900068419e-07,0.08924612204233805
PPO_GAIL,ipinyou,0.0,0.25,70250.0,217.0,0.45013872602731,10818.603686635945,0.02005804134114431,1.9174119594609812e-07,0.11434568564097086
PPO,ipinyou,0.0,0.25,52658.0,105.0,0.33741501829389464,4834.447619047619,0.021719130761972117,6.647039368143593e-07,0.3358468731244405
DRLB,ipinyou,0.0,0.25,142196.0,462.0,0.9111448581662502,15425.66883116883,0.02995007899213362,1.2785021118117904e-07,0.06706750392913818
Lin,ipinyou,0.0,0.25,98809.0,253.0,0.6331353363704036,8526.256916996048,0.029673044392513618,2.935064278865164e-07,0.003563690185546875
Gamma,ipinyou,0.0,0.25,39076.0,100.0,0.2503860620389152,24565.33,0.004070777799443362,1.0192660226380644e-07,0.006732026735941569
Uniform,ipinyou,0.0,0.25,58828.0,154.0,0.37695033416016044,15965.448051948051,0.009645830138867254,1.5331417161823908e-07,0.010863145192464193
Normal,ipinyou,0.0,0.25,43409.0,130.0,0.2781504905069871,18912.915384615386,0.006873609771751416,1.1313005500392165e-07,0.005003360907236735
IIBidder,ipinyou,0.0,0.5,69480.0,151.0,0.4452048211299282,5931.622516556291,0.025456778407346416,4.970606761715223e-07,0.13074787855148315
AC_GAIL,ipinyou,0.0,0.5,14023.0,29.0,0.08985473815061869,4327.724137931034,0.006700981642019378,7.159511900068419e-07,0.0883540948232015
PPO_GAIL,ipinyou,0.0,0.5,113404.0,346.0,0.7266552610163849,13341.58092485549,0.02593395804806001,1.5741460669084352e-07,0.12502627770105998
PPO,ipinyou,0.0,0.5,52658.0,105.0,0.33741501829389464,4834.447619047619,0.021719130761972117,6.647039368143593e-07,0.56867516040802
DRLB,ipinyou,0.0,0.5,42200.0,91.0,0.2704036190512809,4335.780219780219,0.020988148703859528,6.853364770812784e-07,0.0937337875366211
Lin,ipinyou,0.0,0.5,98809.0,253.0,0.6331353363704036,8526.256916996048,0.029673044392513618,2.935064278865164e-07,0.004022630055745443
Gamma,ipinyou,0.0,0.5,85173.0,266.0,0.5457603660063722,18478.04887218045,0.014395459273867123,1.1103611173802287e-07,0.0077980796496073404
Uniform,ipinyou,0.0,0.5,125789.0,368.0,0.8060142378386911,13362.39945652174,0.027539964001030634,1.639118848534654e-07,0.014264897505442301
Normal,ipinyou,0.0,0.5,78204.0,263.0,0.5011053228509795,16188.342205323193,0.016246258984661074,1.1769848998292898e-07,0.007152628898620605
IIBidder,ipinyou,0.1,0.03125,23691.0,62.0,0.15180407912189314,4784.129032258064,0.01295951668150066,5.11786549349641e-07,0.18626691102981568
AC_GAIL,ipinyou,0.1,0.03125,20606.0,59.0,0.13203642118887893,1703.084745762712,0.03464302064051273,1.314030584471636e-06,0.11404494444529216
PPO_GAIL,ipinyou,0.1,0.03125,18580.0,48.0,0.11905448440693832,6179.375,0.0077677758673004955,4.01383919648489e-07,0.13270609378814696
PPO,ipinyou,0.1,0.03125,23527.0,62.0,0.15075322145543796,4784.0161290322585,0.01295982252730025,5.082557220294662e-07,0.38649988571802774
DRLB,ipinyou,0.1,0.03125,130521.0,396.0,0.8363353261182994,14928.017676767677,0.026527299777805782,1.4147611156201594e-07,0.0776493748029073
Lin,ipinyou,0.1,0.03125,19747.0,30.0,0.12653223377742348,10244.133333333333,0.002928505420988924,4.117225917189138e-07,0.002642949422200521
Gamma,ipinyou,0.1,0.03125,5484.0,12.0,0.03513965513927241,25474.416666666668,0.00047106083554415706,1.1495080076832774e-07,0.007431467374165853
Uniform,ipinyou,0.1,0.03125,7793.0,13.0,0.04993496216271337,23641.153846153848,0.0005498885580880798,1.624773037978537e-07,0.012601617972056072
Normal,ipinyou,0.1,0.03125,5606.0,7.0,0.035921390720415676,43904.71428571428,0.00015943618160106464,1.1688100763802025e-07,0.006661574045817058
IIBidder,ipinyou,0.1,0.0625,56530.0,115.0,0.3622255114921541,3577.2347826086957,0.03214773616735783,8.805088980367495e-07,0.16615838209788006
AC_GAIL,ipinyou,0.1,0.0625,20613.0,47.0,0.13208127486976434,2161.255319148936,0.021746620856673133,1.3002813068622878e-06,0.11106003522872925
PPO_GAIL,ipinyou,0.1,0.0625,30593.0,80.0,0.19602980847478266,7548.55,0.010598061879433799,3.246150063170785e-07,0.13650135993957518
PPO,ipinyou,0.1,0.0625,42141.0,98.0,0.2700255665981047,6095.948979591837,0.016076250035570627,4.5199901339314456e-07,0.393649963537852
DRLB,ipinyou,0.1,0.0625,69956.0,148.0,0.4482548714301281,4874.033783783784,0.03036499264580506,6.214050344422084e-07,0.07051419814427694
Lin,ipinyou,0.1,0.0625,36041.0,80.0,0.23093878754082145,7683.1375,0.0104124128977257,3.7572343905862263e-07,0.0029587546984354654
Gamma,ipinyou,0.1,0.0625,10969.0,25.0,0.07028571794723826,24524.6,0.0010193846178938699,1.1463708757286685e-07,0.008957612514495849
Uniform,ipinyou,0.1,0.0625,15971.0,30.0,0.1023368767741468,20488.9,0.0014642074489113618,1.6649157474558873e-07,0.013477842013041178
Normal,ipinyou,0.1,0.0625,11040.0,35.0,0.07074066242478934,17562.0,0.001992939300763011,1.1508722147622193e-07,0.006036595503489176
IIBidder,ipinyou,0.1,0.125,56483.0,113.0,0.3619243510633526,3637.9115044247787,0.03106177812807115,8.80414589386482e-07,0.15402611096700033
AC_GAIL,ipinyou,0.1,0.125,20638.0,52.0,0.13224146658721173,1953.1923076923076,0.02662308252761751,1.3020249550756328e-06,0.10355115334192912
PPO_GAIL,ipinyou,0.1,0.125,58378.0,116.0,0.374066883245869,3803.353448275862,0.03049940048369293,8.478608561089896e-07,0.10937543312708536
PPO,ipinyou,0.1,0.125,67276.0,157.0,0.43108231931976204,7413.0,0.02117900984756509,3.7039623051581963e-07,0.33967748483022053
DRLB,ipinyou,0.1,0.125,56088.0,113.0,0.359393321927683,3572.9469026548672,0.03162655451611545,8.901536916495964e-07,0.05652507940928141
Lin,ipinyou,0.1,0.125,67634.0,151.0,0.43337626471401247,8141.317880794702,0.01854736569815161,3.525278745033001e-07,0.0023775299390157065
Gamma,ipinyou,0.1,0.125,21689.0,45.0,0.13897592638872328,27283.155555555557,0.0016493693300383956,1.1319636078974514e-07,0.005777299404144287
Uniform,ipinyou,0.1,0.125,31251.0,63.0,0.20024605447793473,19513.31746031746,0.003228564293494309,1.628892067020852e-07,0.010382302602132161
Normal,ipinyou,0.1,0.125,21936.0,46.0,0.14055862055710178,26724.804347826088,0.001721247400029772,1.1433655963406555e-07,0.004674359162648519
IIBidder,ipinyou,0.1,0.25,56508.0,115.0,0.3620845427808003,3575.521739130435,0.03216313824677457,8.805879173141051e-07,0.12559219201405844
AC_GAIL,ipinyou,0.1,0.25,20613.0,47.0,0.13208127486976434,2161.255319148936,0.021746620856673133,1.3002813068622878e-06,0.0874115546544393
PPO_GAIL,ipinyou,0.1,0.25,56723.0,115.0,0.36346219155084813,3610.808695652174,0.031848821051769685,8.75299984709792e-07,0.10870839357376098
PPO,ipinyou,0.1,0.25,70118.0,149.0,0.4492929137591875,4872.127516778523,0.030582122386345008,6.189059445926321e-07,0.3462752381960551
DRLB,ipinyou,0.1,0.25,130708.0,390.0,0.8375335601648064,15239.776923076923,0.025590925770667954,1.409155763880396e-07,0.059346115589141844
Lin,ipinyou,0.1,0.25,93971.0,224.0,0.6021350352101525,7775.424107142857,0.028808717944301385,3.457178410744433e-07,0.00280916690826416
Gamma,ipinyou,0.1,0.25,43329.0,105.0,0.2776378770111538,23400.77142857143,0.004487031563062024,1.1299500383225209e-07,0.006130599975585937
Uniform,ipinyou,0.1,0.25,68505.0,170.0,0.4389573441498977,14462.835294117647,0.011754265089995372,1.785335981431912e-07,0.010638582706451415
Normal,ipinyou,0.1,0.25,48801.0,148.0,0.31270064012615245,16612.70945945946,0.008908841773292266,1.2718227379889968e-07,0.0047180493672688804
IIBidder,ipinyou,0.1,0.5,56495.0,113.0,0.3620012430877274,3638.504424778761,0.031056716388869296,8.804581360320841e-07,0.12773316701253254
AC_GAIL,ipinyou,0.1,0.5,20638.0,52.0,0.13224146658721173,1953.1923076923076,0.02662308252761751,1.3020249550756328e-06,0.08876295487085978
PPO_GAIL,ipinyou,0.1,0.5,56782.0,114.0,0.3638402440040239,3650.745614035088,0.031226497831493207,8.742271922438914e-07,0.1110641598701477
PPO,ipinyou,0.1,0.5,70084.0,148.0,0.4490750530234587,4894.891891891892,0.030235601371534585,6.198892571730302e-07,0.4297178665796916
DRLB,ipinyou,0.1,0.5,118481.0,327.0,0.7591869949956116,13689.529051987767,0.02388686993965789,1.6959478728258827e-07,0.0642145832379659
Lin,ipinyou,0.1,0.5,94150.0,221.0,0.6032820079070697,7911.095022624434,0.027935450069551213,3.450575215443284e-07,0.0027931531270345054
Gamma,ipinyou,0.1,0.5,95983.0,267.0,0.6150272646302487,18410.850187265918,0.014502317779147088,1.2511496632730796e-07,0.006411043802897135
Uniform,ipinyou,0.1,0.5,127875.0,339.0,0.819380634742429,12939.557522123894,0.026198732021584358,1.8679556976786305e-07,0.012294967969258627
Normal,ipinyou,0.1,0.5,78180.0,232.0,0.5009515388022309,16466.775862068964,0.014088975397692114,1.3112912280062123e-07,0.0056705474853515625
IIBidder,ipinyou,0.2,0.03125,48224.0,96.0,0.30900341528741615,2968.7291666666665,0.03233706903206338,1.0842301184128175e-06,0.1417830228805542
AC_GAIL,ipinyou,0.2,0.03125,25174.0,53.0,0.16130665180087547,1505.0943396226414,0.035213739501065565,2.0221468196173432e-06,0.0981724222501119
PPO_GAIL,ipinyou,0.2,0.03125,20831.0,42.0,0.13347814664590593,7112.833333333333,0.005904819926424069,4.468052267896255e-07,0.12107757727305095
PPO,ipinyou,0.2,0.03125,27689.0,59.0,0.17742193857608807,5063.525423728814,0.011651960849947112,5.938849417438378e-07,0.3817046960194906
DRLB,ipinyou,0.2,0.03125,68360.0,145.0,0.43802823218828313,3866.88275862069,0.037497904397732824,7.812195374128018e-07,0.0574455976486206
Lin,ipinyou,0.2,0.03125,23521.0,44.0,0.15071477544325532,6984.409090909091,0.006299745537137911,4.904259989562966e-07,0.0022939165433247884
Gamma,ipinyou,0.2,0.03125,6314.0,13.0,0.040458020158525766,23548.46153846154,0.0005520530493581158,1.321596059142383e-07,0.006377518177032471
Uniform,ipinyou,0.2,0.03125,9373.0,19.0,0.06005907870538843,16175.473684210527,0.0011746178424775651,1.9541957188397128e-07,0.010349023342132568
Normal,ipinyou,0.2,0.03125,6327.0,17.0,0.04054131985159841,18078.235294117647,0.000940357270686233,1.319146189815456e-07,0.005269110202789307
IIBidder,ipinyou,0.2,0.0625,58502.0,124.0,0.37486143416440815,2633.5403225806454,0.04708490655593629,1.1479133454120331e-06,0.1321194847424825
AC_GAIL,ipinyou,0.2,0.0625,25536.0,62.0,0.1636262278695144,1305.6774193548388,0.04748492934084396,2.0212746796807292e-06,0.09376304944356283
PPO_GAIL,ipinyou,0.2,0.0625,33927.0,76.0,0.21739297591357343,7983.618421052632,0.009519493040848448,3.582879018938013e-07,0.11552277008692423
PPO,ipinyou,0.2,0.0625,47626.0,104.0,0.3051716294060733,5689.182692307692,0.01828030591118435,5.157757711684172e-07,0.4543028076489766
DRLB,ipinyou,0.2,0.0625,110409.0,281.0,0.7074642932661808,13842.309608540925,0.02030008054628532,1.8188196878109813e-07,0.06733587185541788
Lin,ipinyou,0.2,0.0625,42143.0,75.0,0.2700383819354249,8195.506666666666,0.009151356108957266,4.393275370982553e-07,0.0023105303446451825
Gamma,ipinyou,0.2,0.0625,12330.0,26.0,0.07900655504508362,23597.0,0.001101834979022757,1.2877542295970417e-07,0.005812446276346843
Uniform,ipinyou,0.2,0.0625,18192.0,36.0,0.11656830895218835,17074.166666666668,0.00210844843574601,1.896437258239191e-07,0.010644384225209554
Normal,ipinyou,0.2,0.0625,12679.0,25.0,0.08124283142065161,24586.72,0.0010168090741668673,1.3217351711924424e-07,0.004815971851348877
IIBidder,ipinyou,0.2,0.125,58503.0,124.0,0.37486784183310595,2634.064516129032,0.047075536396590574,1.1477045221205605e-06,0.13649991750717164
AC_GAIL,ipinyou,0.2,0.125,25536.0,62.0,0.1636262278695144,1305.6774193548388,0.04748492934084396,2.0212746796807292e-06,0.08841238816579183
PPO_GAIL,ipinyou,0.2,0.125,58764.0,124.0,0.3765402433632573,2669.1129032258063,0.04645738284436656,1.1376869304264959e-06,0.11392206748326619
PPO,ipinyou,0.2,0.125,74394.0,164.0,0.47669210511139753,7065.993902439024,0.023209756796335593,4.113588573159124e-07,0.33794350624084474
DRLB,ipinyou,0.2,0.125,72343.0,154.0,0.46354997661200986,4727.961038961039,0.03257218042427888,6.366517740713713e-07,0.06297665437062581
Lin,ipinyou,0.2,0.125,79124.0,176.0,0.5070003780530116,6984.869318181818,0.02519732180842194,4.124177325281933e-07,0.0034076491991678875
Gamma,ipinyou,0.2,0.125,24484.0,47.0,0.1568853603993221,26133.0,0.0017984923277082616,1.2773070032047366e-07,0.006184689203898112
Uniform,ipinyou,0.2,0.125,36418.0,75.0,0.23335447863992548,16391.173333333332,0.004575633389678022,1.8982125228368883e-07,0.010270396868387857
Normal,ipinyou,0.2,0.125,25260.0,60.0,0.1618577113088837,20489.016666666666,0.0029283982231130337,1.316621761650215e-07,0.005302611986796061
IIBidder,ipinyou,0.2,0.25,58496.0,124.0,0.37482298815222076,2633.3225806451615,0.04708879987260054,1.1478905226814547e-06,0.1346651832262675
AC_GAIL,ipinyou,0.2,0.25,25536.0,62.0,0.1636262278695144,1305.6774193548388,0.04748492934084396,2.0212746796807292e-06,0.08990733623504639
PPO_GAIL,ipinyou,0.2,0.25,58589.0,124.0,0.3754189013411252,2646.516129032258,0.04685405036444748,1.1439838781999622e-06,0.1126865267753601
PPO,ipinyou,0.2,0.25,69240.0,144.0,0.4436669806424333,3987.652777777778,0.03611146908338587,7.726401646792239e-07,0.3399050792058309
DRLB,ipinyou,0.2,0.25,116885.0,301.0,0.7489603557537662,15493.17607973422,0.019427908031957482,1.6060234336449188e-07,0.06297561327616373
Lin,ipinyou,0.2,0.25,88506.0,199.0,0.5671171257763427,6958.62311557789,0.028597611437600288,4.095400419827918e-07,0.0028141498565673827
Gamma,ipinyou,0.2,0.25,49535.0,114.0,0.3174038689504231,21557.026315789473,0.005288298967121479,1.2915716776938162e-07,0.005908763408660889
Uniform,ipinyou,0.2,0.25,80158.0,182.0,0.5136259074865998,13509.247252747253,0.013472253234760236,2.0890285876080803e-07,0.010826436678568523
Normal,ipinyou,0.2,0.25,55631.0,144.0,0.35646501733292163,17074.1875,0.00843378345236047,1.449820970547735e-07,0.005365431308746338
IIBidder,ipinyou,0.2,0.5,58496.0,124.0,0.37482298815222076,2633.3225806451615,0.04708879987260054,1.1478905226814547e-06,0.13246047099431354
AC_GAIL,ipinyou,0.2,0.5,25536.0,62.0,0.1636262278695144,1305.6774193548388,0.04748492934084396,2.0212746796807292e-06,0.09096534649531046
PPO_GAIL,ipinyou,0.2,0.5,58559.0,124.0,0.3752266712801883,2643.467741935484,0.046908081393575156,1.1447166517593224e-06,0.11468122402826945
PPO,ipinyou,0.2,0.5,69240.0,144.0,0.4436669806424333,3987.652777777778,0.03611146908338587,7.726401646792239e-07,0.34409414529800414
DRLB,ipinyou,0.2,0.5,43059.0,104.0,0.275907806462775,1580.6826923076924,0.06579435613871806,1.6783632100466267e-06,0.060352035363515216
Lin,ipinyou,0.2,0.5,88506.0,199.0,0.5671171257763427,6958.62311557789,0.028597611437600288,4.095400419827918e-07,0.0035240213076273602
Gamma,ipinyou,0.2,0.5,109190.0,283.0,0.6996533451228978,17371.636042402828,0.016290923854795185,1.4231666483724184e-07,0.00649648904800415
Uniform,ipinyou,0.2,0.5,131325.0,322.0,0.8414870917500491,12122.32298136646,0.026562565648098523,2.155786439242138e-07,0.011874500910441082
Normal,ipinyou,0.2,0.5,78041.0,207.0,0.5000608728532282,16294.048309178745,0.012704025179757997,1.482598408396736e-07,0.0052969137827555334
IIBidder,ipinyou,0.3,0.03125,58188.0,115.0,0.3728494261932685,2206.608695652174,0.05211617276166457,1.4692994411777605e-06,0.14446557760238649
AC_GAIL,ipinyou,0.3,0.03125,28338.0,62.0,0.18158051556102353,995.6451612903226,0.06227118094929532,2.9415278723638998e-06,0.09558902184168498
PPO_GAIL,ipinyou,0.3,0.03125,23217.0,41.0,0.14876684415908967,7342.585365853659,0.005583864259946985,4.941664867132919e-07,0.10595543384552002
PPO,ipinyou,0.3,0.03125,33164.0,56.0,0.2125039246970776,5375.660714285715,0.01041732411630464,7.059063327666619e-07,0.43440966606140136
DRLB,ipinyou,0.3,0.03125,22909.0,48.0,0.14679328220013727,1190.2916666666667,0.04032625056883817,2.569280677007338e-06,0.05981693665186564
Lin,ipinyou,0.3,0.03125,27428.0,41.0,0.17574953704590635,7495.4390243902435,0.005469993134035983,5.718909940220764e-07,0.002842418352762858
Gamma,ipinyou,0.3,0.03125,7094.0,8.0,0.04545600174288434,38306.125,0.00020884388593208006,1.4833137567061514e-07,0.005851928393046061
Uniform,ipinyou,0.3,0.03125,11357.0,16.0,0.07277189340202445,19208.3125,0.0008329727038749499,2.3678515942649973e-07,0.010887404282887777
Normal,ipinyou,0.3,0.03125,7211.0,7.0,0.046205698980538126,43904.42857142857,0.00015943721915459227,1.5034506437859547e-07,0.004630402723948161
IIBidder,ipinyou,0.3,0.0625,58159.0,109.0,0.3726636038010296,2284.064220183486,0.0477219506513016,1.4968634046064259e-06,0.12826574643452962
AC_GAIL,ipinyou,0.3,0.0625,28467.0,64.0,0.18240710482305236,975.296875,0.0656210448741569,2.92230097923793e-06,0.09071161349614461
PPO_GAIL,ipinyou,0.3,0.0625,58195.0,109.0,0.37289427987415374,2291.422018348624,0.047568714591716216,1.4929805211865303e-06,0.11014385223388672
PPO,ipinyou,0.3,0.0625,52693.0,104.0,0.33763928669832116,5634.3942307692305,0.01845806234715697,5.761988724784781e-07,0.33374051650365194
DRLB,ipinyou,0.3,0.0625,84608.0,179.0,0.5421400331917252,11563.374301675978,0.015479910563308153,2.619231368121101e-07,0.06217601299285889
Lin,ipinyou,0.3,0.0625,49780.0,86.0,0.31897374778141263,7147.1511627906975,0.01203276634860206,5.189476174136916e-07,0.0037905255953470866
Gamma,ipinyou,0.3,0.0625,14001.0,22.0,0.08971376943927878,27910.409090909092,0.0007882363862293149,1.4610673020212202e-07,0.006010166803995768
Uniform,ipinyou,0.3,0.0625,21557.0,39.0,0.13813011412060197,15760.74358974359,0.002474502537137874,2.2472275992542647e-07,0.010884439945220948
Normal,ipinyou,0.3,0.0625,14285.0,15.0,0.0915335473494831,40977.933333333334,0.00036605067117424176,1.4891518418772234e-07,0.00520327091217041
IIBidder,ipinyou,0.3,0.125,42530.0,105.0,0.2725181497215871,11649.904761904761,0.009012949216833982,2.227838770164376e-07,0.13610979715983074
AC_GAIL,ipinyou,0.3,0.125,28467.0,64.0,0.18240710482305236,975.296875,0.0656210448741569,2.92230097923793e-06,0.09219860633214315
PPO_GAIL,ipinyou,0.3,0.125,58195.0,109.0,0.37289427987415374,2291.422018348624,0.047568714591716216,1.4929805211865303e-06,0.11451122363408407
PPO,ipinyou,0.3,0.125,77202.0,152.0,0.4946848388150944,7082.1973684210525,0.02146226546548332,4.5953329866687077e-07,0.3495397329330444
DRLB,ipinyou,0.3,0.125,66482.0,126.0,0.42599463037363106,3512.1746031746034,0.03587520958841581,9.626257651923492e-07,0.058538166681925456
Lin,ipinyou,0.3,0.125,81222.0,160.0,0.5204436669811238,6594.125,0.024264022899171612,4.932834786468293e-07,0.0028266310691833496
Gamma,ipinyou,0.3,0.125,28260.0,49.0,0.18108071740254972,25075.530612244896,0.0019540962365945823,1.4737573860731758e-07,0.005812982718149821
Uniform,ipinyou,0.3,0.125,43545.0,80.0,0.2790219334499037,15366.775,0.005206037050714935,2.2696851929723683e-07,0.012312738100687663
Normal,ipinyou,0.3,0.125,29859.0,54.0,0.1913265796504737,22765.48148148148,0.002372012208216468,1.5563408185432924e-07,0.004641393820444743
IIBidder,ipinyou,0.3,0.25,73087.0,178.0,0.46831728212324547,13481.230337078652,0.013203542670021032,1.9515992985805294e-07,0.14779125452041625
AC_GAIL,ipinyou,0.3,0.25,28467.0,64.0,0.18240710482305236,975.296875,0.0656210448741569,2.92230097923793e-06,0.09143223762512206
PPO_GAIL,ipinyou,0.3,0.25,58195.0,109.0,0.37289427987415374,2291.422018348624,0.047568714591716216,1.4929805211865303e-06,0.1081797202428182
PPO,ipinyou,0.3,0.25,66381.0,126.0,0.42534745583514344,3482.468253968254,0.03618123434619215,9.693623065084367e-07,0.3541278560956319
DRLB,ipinyou,0.3,0.25,73249.0,143.0,0.46935532445230516,5479.2307692307695,0.026098553980064578,5.990266160227498e-07,0.057181123892466226
Lin,ipinyou,0.3,0.25,81222.0,160.0,0.5204436669811238,6594.125,0.024264022899171612,4.932834786468293e-07,0.0026383399963378906
Gamma,ipinyou,0.3,0.25,58084.0,115.0,0.3721830286489106,21374.38260869565,0.0053802723617951435,1.5141369093148914e-07,0.005900927384694417
Uniform,ipinyou,0.3,0.25,94986.0,210.0,0.6086388189384814,11708.004761904762,0.017936446411714248,2.475468834462386e-07,0.01107649008433024
Normal,ipinyou,0.3,0.25,64152.0,139.0,0.4110647623078675,17688.338129496402,0.007858284875740184,1.6718927615514978e-07,0.005444355805714925
IIBidder,ipinyou,0.3,0.5,58737.0,110.0,0.3763672363084144,2354.4363636363637,0.04672031136577757,1.453222683322835e-06,0.13849345842997232
AC_GAIL,ipinyou,0.3,0.5,28467.0,64.0,0.18240710482305236,975.296875,0.0656210448741569,2.92230097923793e-06,0.09110074043273926
PPO_GAIL,ipinyou,0.3,0.5,58195.0,109.0,0.37289427987415374,2291.422018348624,0.047568714591716216,1.4929805211865303e-06,0.10895540316899617
PPO,ipinyou,0.3,0.5,66381.0,126.0,0.42534745583514344,3482.468253968254,0.03618123434619215,9.693623065084367e-07,0.33512569665908815
DRLB,ipinyou,0.3,0.5,102988.0,242.0,0.6599129838590833,14808.979338842975,0.016341436804172587,1.8413916948955284e-07,0.05923413832982381
Lin,ipinyou,0.3,0.5,81222.0,160.0,0.5204436669811238,6594.125,0.024264022899171612,4.932834786468293e-07,0.002476700146993001
Gamma,ipinyou,0.3,0.5,125491.0,300.0,0.8041047525667285,16388.66,0.018305340400008297,1.6354901347776014e-07,0.006399571895599365
Uniform,ipinyou,0.3,0.5,134327.0,304.0,0.8607229131810276,11271.927631578947,0.02696965505246207,2.511837783959766e-07,0.011095194021860759
Normal,ipinyou,0.3,0.5,78049.0,166.0,0.5001121342028111,17756.180722891568,0.009348857312878664,1.6967183129268788e-07,0.005202305316925049
IIBidder,ipinyou,0.4,0.03125,55834.0,102.0,0.3577657740784174,1789.5588235294117,0.05699728819130578,1.959984518467239e-06,0.12511865297953287
AC_GAIL,ipinyou,0.4,0.03125,29620.0,68.0,0.1897951468317283,674.8529411764706,0.1007626933972543,4.1358715805562934e-06,0.09365914265314738
PPO_GAIL,ipinyou,0.4,0.03125,55869.0,102.0,0.35799004248284366,1795.6568627450981,0.056803725765327016,1.9545528834980026e-06,0.10903675158818563
PPO,ipinyou,0.4,0.03125,37416.0,74.0,0.23974933200053827,4018.7837837837837,0.01841353105349877,8.061781902570304e-07,0.3437485098838806
