method,dataset,mask,budget,impresions,click,win_rate,ecpc,cer,wrc,cost_time
DRLB,ipinyou,0.4,0.03125,88885.0,197.0,0.5695456322126323,13437.654822335026,0.0146602962052993,2.151487456690882e-07,0.05965572198232015
Lin,ipinyou,0.4,0.03125,32392.0,52.0,0.2075572044622257,5909.903846153846,0.008798789515643559,6.753891103988601e-07,0.002094892660776774
Gamma,ipinyou,0.4,0.03125,8082.0,9.0,0.0517867784164052,34092.444444444445,0.00026398811075767847,1.687789357576954e-07,0.0059012969334920245
Uniform,ipinyou,0.4,0.03125,13243.0,17.0,0.08485675656626865,18078.529411764706,0.0009403419721151187,2.761050858713412e-07,0.010895462830861409
Normal,ipinyou,0.4,0.03125,8244.0,13.0,0.05282482074546429,23641.076923076922,0.0005498903473094419,1.7188082264072406e-07,0.0046691497166951495
IIBidder,ipinyou,0.4,0.0625,27878.0,62.0,0.1786329879599907,9837.532258064517,0.006302393565131565,2.9287601296547076e-07,0.12494508822758993
AC_GAIL,ipinyou,0.4,0.0625,29504.0,61.0,0.18905185726277218,739.0819672131148,0.08253482388430486,4.193324843908531e-06,0.08928248087565104
PPO_GAIL,ipinyou,0.4,0.0625,55871.0,91.0,0.35800285782023955,2021.2857142857142,0.04502084953000212,1.9463341134205708e-06,0.11313384373982747
PPO,ipinyou,0.4,0.0625,57665.0,99.0,0.36949821546426803,5868.151515151515,0.01687073003217161,6.360274094956477e-07,0.33021077315012615
DRLB,ipinyou,0.4,0.0625,71740.0,123.0,0.4596861523871776,10541.91056910569,0.011667714233932695,3.5451693194194104e-07,0.06179810762405395
Lin,ipinyou,0.4,0.0625,59150.0,105.0,0.3790136034808895,5853.942857142857,0.017936628792315803,6.166191667006519e-07,0.0024561405181884764
Gamma,ipinyou,0.4,0.0625,16252.0,24.0,0.10413743167825741,25586.625,0.0009379900631677683,1.6958311826044762e-07,0.00570606787999471
Uniform,ipinyou,0.4,0.0625,26379.0,39.0,0.16902789258182113,15760.74358974359,0.002474502537137874,2.749901045633034e-07,0.010142246882120768
Normal,ipinyou,0.4,0.0625,16758.0,26.0,0.1073797120393961,23640.96153846154,0.0010997860623266332,1.746963175703775e-07,0.004596833388010661
IIBidder,ipinyou,0.4,0.125,56358.0,91.0,0.3611233924761157,2121.6043956043954,0.04289206799747237,1.8704660192686215e-06,0.128345263004303
AC_GAIL,ipinyou,0.4,0.125,29504.0,61.0,0.18905185726277218,739.0819672131148,0.08253482388430486,4.193324843908531e-06,0.08782837390899659
PPO_GAIL,ipinyou,0.4,0.125,55871.0,91.0,0.35800285782023955,2021.2857142857142,0.04502084953000212,1.9463341134205708e-06,0.10966097911198934
PPO,ipinyou,0.4,0.125,61877.0,107.0,0.39648731601981296,3019.121495327103,0.03544077314066727,1.2273401188060306e-06,0.3632746934890747
DRLB,ipinyou,0.4,0.125,68466.0,118.0,0.4387074450702606,6713.635593220339,0.017576169924855688,5.53777406051005e-07,0.0761316736539205
Lin,ipinyou,0.4,0.125,73056.0,132.0,0.4681186443941153,5882.083333333333,0.022441028547141743,6.029077055955944e-07,0.0030585289001464843
Gamma,ipinyou,0.4,0.125,32721.0,48.0,0.20966532746383107,25598.9375,0.0018750778230541794,1.7063316223559985e-07,0.00694804588953654
Uniform,ipinyou,0.4,0.125,54058.0,98.0,0.3463857544710991,12544.295918367347,0.007812315704104882,2.817653966402317e-07,0.013621461391448975
Normal,ipinyou,0.4,0.125,35966.0,68.0,0.2304582123884798,18078.54411764706,0.003761364828798519,1.8746483879450845e-07,0.005978397528330485
IIBidder,ipinyou,0.4,0.25,81023.0,170.0,0.5191685409097614,13750.523529411765,0.012363165637757535,2.2209573235917923e-07,0.13439861536026002
AC_GAIL,ipinyou,0.4,0.25,29504.0,61.0,0.18905185726277218,739.0819672131148,0.08253482388430486,4.193324843908531e-06,0.0930291215578715
PPO_GAIL,ipinyou,0.4,0.25,55871.0,91.0,0.35800285782023955,2021.2857142857142,0.04502084953000212,1.9463341134205708e-06,0.11586825052897136
PPO,ipinyou,0.4,0.25,61877.0,107.0,0.39648731601981296,3019.121495327103,0.03544077314066727,1.2273401188060306e-06,0.3531804402669271
DRLB,ipinyou,0.4,0.25,41760.0,83.0,0.2675842448242056,550.0240963855422,0.15090247962849382,5.861391501450224e-06,0.05658658742904663
Lin,ipinyou,0.4,0.25,73056.0,132.0,0.4681186443941153,5882.083333333333,0.022441028547141743,6.029077055955944e-07,0.002293860912322998
Gamma,ipinyou,0.4,0.25,69594.0,123.0,0.44593529536192866,19984.674796747968,0.006154716113770105,1.8141352026326215e-07,0.005888541539510091
Uniform,ipinyou,0.4,0.25,115085.0,228.0,0.7374265520967879,10783.701754385966,0.02114301797221603,2.999273400310035e-07,0.010997478167215984
Normal,ipinyou,0.4,0.25,75961.0,157.0,0.48673292196156254,15660.216560509554,0.010025404143893366,1.9796723002161448e-07,0.004934056599934896
IIBidder,ipinyou,0.4,0.5,72215.0,125.0,0.4627297950186787,6843.48,0.0182655607965538,5.409292290105955e-07,0.12713900009791057
AC_GAIL,ipinyou,0.4,0.5,29504.0,61.0,0.18905185726277218,739.0819672131148,0.08253482388430486,4.193324843908531e-06,0.09456160465876261
PPO_GAIL,ipinyou,0.4,0.5,55871.0,91.0,0.35800285782023955,2021.2857142857142,0.04502084953000212,1.9463341134205708e-06,0.10954483747482299
PPO,ipinyou,0.4,0.5,61877.0,107.0,0.39648731601981296,3019.121495327103,0.03544077314066727,1.2273401188060306e-06,0.32647778193155924
DRLB,ipinyou,0.4,0.5,22844.0,45.0,0.14637678373477375,772.0,0.05829015544041451,4.213494062601432e-06,0.05485921303431193
Lin,ipinyou,0.4,0.5,73056.0,132.0,0.4681186443941153,5882.083333333333,0.022441028547141743,6.029077055955944e-07,0.0024339874585469564
Gamma,ipinyou,0.4,0.5,147871.0,305.0,0.9475083780248558,16120.403278688525,0.018920122203345602,1.9271136039692612e-07,0.006698803106943766
Uniform,ipinyou,0.4,0.5,137357.0,271.0,0.8801381493355461,10787.535055350554,0.025121586962128628,3.010643517547402e-07,0.011107635498046876
Normal,ipinyou,0.4,0.5,78168.0,163.0,0.5008746467778565,15488.042944785277,0.010524247678101967,1.9840147684790545e-07,0.004986663659413655
IIBidder,ipinyou,0.5,0.03125,42468.0,56.0,0.2721208742623174,5200.196428571428,0.010768823979863397,9.344457258218865e-07,0.12223183711369832
AC_GAIL,ipinyou,0.5,0.03125,29060.0,39.0,0.18620685236090556,813.2051282051282,0.047958379315781174,5.871255001132132e-06,0.09093446731567383
PPO_GAIL,ipinyou,0.5,0.03125,28980.0,46.0,0.18569423886507383,6406.282608695652,0.007180451255391277,6.301363093467141e-07,0.10999826987584432
PPO,ipinyou,0.5,0.03125,41551.0,56.0,0.2662450420663451,5240.517857142857,0.010685966831249638,9.072339567938865e-07,0.33463253974914553
DRLB,ipinyou,0.5,0.03125,74544.0,112.0,0.4776532554160817,16376.410714285714,0.006839105464196651,2.604209972183867e-07,0.059537963072458906
Lin,ipinyou,0.5,0.03125,38747.0,54.0,0.2482779390373082,5691.351851851852,0.009488079705075602,8.078466648140882e-07,0.0020897746086120605
Gamma,ipinyou,0.5,0.03125,9913.0,10.0,0.06351921980225317,30690.8,0.00032583054205168976,2.0696501818868576e-07,0.005710212389628092
Uniform,ipinyou,0.5,0.03125,16633.0,22.0,0.10657875345215828,13969.681818181818,0.0015748390182635773,3.4678590796353886e-07,0.010271990299224853
Normal,ipinyou,0.5,0.03125,10230.0,9.0,0.06555045077948828,34148.22222222222,0.000263556912024052,2.132873381385993e-07,0.004614830017089844
IIBidder,ipinyou,0.5,0.0625,30493.0,58.0,0.19538904160499299,10545.448275862069,0.00550000326991871,3.1945314141906783e-07,0.12389036417007446
AC_GAIL,ipinyou,0.5,0.0625,29220.0,65.0,0.18723207935256914,500.18461538461537,0.12995201771653545,5.7588607084328595e-06,0.08877424399058025
PPO_GAIL,ipinyou,0.5,0.0625,51755.0,88.0,0.33162889345969304,1465.3977272727273,0.0600519561087201,2.571663707957761e-06,0.11288644075393676
PPO,ipinyou,0.5,0.0625,60312.0,105.0,0.3864593145076031,5139.761904761905,0.02042896187520267,7.160963811694133e-07,0.35349557399749754
DRLB,ipinyou,0.5,0.0625,47805.0,85.0,0.30631860210299716,1068.2941176470588,0.07956610318815044,3.3733671284950958e-06,0.05998963514963786
Lin,ipinyou,0.5,0.0625,63714.0,113.0,0.4082582034181801,4712.460176991151,0.02397898247538065,7.666705540915444e-07,0.0027162591616312665
Gamma,ipinyou,0.5,0.0625,19959.0,26.0,0.12789065954137588,23627.615384615383,0.001100407280919654,2.0818315520850093e-07,0.006070546309153239
Uniform,ipinyou,0.5,0.0625,32818.0,42.0,0.21028687132752627,14634.92857142857,0.002869846599866269,3.421151148955878e-07,0.010575826962788899
Normal,ipinyou,0.5,0.0625,20103.0,26.0,0.12881336383387185,23641.0,0.001099784273084895,2.0956643743735922e-07,0.004931604862213135
IIBidder,ipinyou,0.5,0.125,51993.0,106.0,0.33315391860979243,11308.905660377359,0.009373143890605501,2.7791915422291365e-07,0.1374147137006124
AC_GAIL,ipinyou,0.5,0.125,29220.0,65.0,0.18723207935256914,500.18461538461537,0.12995201771653545,5.7588607084328595e-06,0.09224830071131389
PPO_GAIL,ipinyou,0.5,0.125,51755.0,88.0,0.33162889345969304,1465.3977272727273,0.0600519561087201,2.571663707957761e-06,0.11287314891815185
PPO,ipinyou,0.5,0.125,55927.0,94.0,0.35836168726732215,2395.2340425531916,0.03924459920409323,1.5916433665582459e-06,0.3279372851053874
DRLB,ipinyou,0.5,0.125,52754.0,89.0,0.3380301544888929,1639.4719101123596,0.0542857730291338,2.3166555035459e-06,0.05897744496663412
Lin,ipinyou,0.5,0.125,63714.0,113.0,0.4082582034181801,4712.460176991151,0.02397898247538065,7.666705540915444e-07,0.002510396639506022
Gamma,ipinyou,0.5,0.125,39349.0,60.0,0.2521353555934464,20485.866666666665,0.002928848506938117,2.051295166044935e-07,0.006083106994628907
Uniform,ipinyou,0.5,0.125,68430.0,99.0,0.43847676899755395,12417.555555555555,0.007972583618174985,3.566771457463724e-07,0.011071423689524332
Normal,ipinyou,0.5,0.125,43897.0,63.0,0.2812774328315703,19513.349206349205,0.00322855904098212,2.288034262516017e-07,0.005402211348215739
IIBidder,ipinyou,0.5,0.25,51759.0,88.0,0.3316545241344848,1464.659090909091,0.06008224067033905,2.5731594703583275e-06,0.12427951892217
AC_GAIL,ipinyou,0.5,0.25,29220.0,65.0,0.18723207935256914,500.18461538461537,0.12995201771653545,5.7588607084328595e-06,0.09159559408823649
PPO_GAIL,ipinyou,0.5,0.25,51755.0,88.0,0.33162889345969304,1465.3977272727273,0.0600519561087201,2.571663707957761e-06,0.14127990007400512
PPO,ipinyou,0.5,0.25,55927.0,94.0,0.35836168726732215,2395.2340425531916,0.03924459920409323,1.5916433665582459e-06,0.36174646615982053
DRLB,ipinyou,0.5,0.25,51586.0,87.0,0.3305459974497484,1447.4942528735633,0.06010386557824858,2.6247974895161547e-06,0.06152285734812419
Lin,ipinyou,0.5,0.25,63714.0,113.0,0.4082582034181801,4712.460176991151,0.02397898247538065,7.666705540915444e-07,0.002817257245381673
Gamma,ipinyou,0.5,0.25,85723.0,140.0,0.5492845837901957,17559.164285714287,0.007973044600641993,2.2344237168389307e-07,0.00671539306640625
Uniform,ipinyou,0.5,0.25,140403.0,228.0,0.8996559081892305,10634.381578947368,0.021439892701552686,3.710473634174945e-07,0.01122223933537801
Normal,ipinyou,0.5,0.25,78184.0,134.0,0.5009771694770223,15667.835820895523,0.008552553239119976,2.3861850710268796e-07,0.00538564920425415
IIBidder,ipinyou,0.5,0.5,51804.0,88.0,0.33194286922589017,1472.875,0.059747093269965204,2.561030677678089e-06,0.12948369979858398
AC_GAIL,ipinyou,0.5,0.5,29220.0,65.0,0.18723207935256914,500.18461538461537,0.12995201771653545,5.7588607084328595e-06,0.09396766821543376
PPO_GAIL,ipinyou,0.5,0.5,51755.0,88.0,0.33162889345969304,1465.3977272727273,0.0600519561087201,2.571663707957761e-06,0.11214460134506225
PPO,ipinyou,0.5,0.5,55927.0,94.0,0.35836168726732215,2395.2340425531916,0.03924459920409323,1.5916433665582459e-06,0.3400743007659912
DRLB,ipinyou,0.5,0.5,22907.0,52.0,0.14678046686274152,485.9807692307692,0.10700011871314946,5.808257166821318e-06,0.06013057231903076
Lin,ipinyou,0.5,0.5,63714.0,113.0,0.4082582034181801,4712.460176991151,0.02397898247538065,7.666705540915444e-07,0.0026546676953633627
Gamma,ipinyou,0.5,0.5,156063.0,274.0,0.9999999999977324,15696.967153284671,0.01745560128426873,2.3250574463515835e-07,0.006940662860870361
Uniform,ipinyou,0.5,0.5,140403.0,228.0,0.8996559081892305,10634.381578947368,0.021439892701552686,3.710473634174945e-07,0.011322383085886638
Normal,ipinyou,0.5,0.5,78184.0,134.0,0.5009771694770223,15667.835820895523,0.008552553239119976,2.3861850710268796e-07,0.005734713872273763
